Unnamed: 0,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,Unnamed: 0
0,2023-01-03,HD,317.4200134277344,319.2200012207031,311.7799987792969,305.5298767089844,2822400.0,1.0,1.133524936464994,321.2330362643935,299.8008351955674,52.54128176337398,-84.16430750665405,2.7046367729853555,310.2764149983724,294.788156636556,22.899999618530273,50.3052105888748,0
0,2023-01-03,HON,215.1499938964844,215.1499938964844,212.22000122070312,208.5241851806641,2219300.0,1.0,1.0241784180941238,211.28447992834583,203.49863927331432,56.778728727136546,-23.117576667815527,0.8646199893202231,208.88226674397785,198.81356608072915,22.899999618530273,50.3052105888748,0
0,2023-01-03,IBM,141.10000610351562,141.89999389648438,140.47999572753906,133.6342010498047,3338600.0,1.0,-0.58987342802493,143.1315907718978,128.75619304157877,52.16594083009539,-79.44131284670051,9.51349363046845,137.20187581380208,130.62457834879558,22.899999618530273,50.3052105888748,0
0,2023-01-03,INTC,27.049999237060547,27.06999969482422,26.3700008392334,26.04400634765625,31308000.0,1.0,-0.6448812484465343,28.81720702572816,24.332836271085803,44.6987341924174,-67.09314247600476,8.87733492756039,27.284013430277508,26.95482870737711,22.899999618530273,50.3052105888748,0
0,2023-01-03,JNJ,176.16000366210938,178.3800048828125,176.00999450683594,171.63885498046875,6344900.0,1.0,0.7010259067711786,173.00399690716034,168.44259580524198,56.33361836993649,31.55867089949578,6.3045193635367145,170.6833241780599,166.4224708557129,22.899999618530273,50.3052105888748,0
0,2023-01-03,JPM,135.24000549316406,136.74000549316406,133.88999938964844,130.40475463867188,11054800.0,1.0,0.6188472933322657,130.53894606258658,124.449073499181,58.21867016155561,78.25473885077102,22.45022684572672,128.6070925394694,123.51054140726724,22.899999618530273,50.3052105888748,0
0,2023-01-03,KO,63.560001373291016,63.560001373291016,62.18000030517578,61.024715423583984,12180500.0,1.0,0.5020761673138523,62.43284784885125,60.69166577724738,54.414258979120085,-30.991254612842233,3.499921580884898,61.22955563863118,58.58905188242594,22.899999618530273,50.3052105888748,0
0,2023-01-03,MCD,263.5299987792969,264.3500061035156,259.510009765625,257.0157775878906,2743800.0,1.0,-1.2078677654124022,269.2055633650558,254.1730590714676,49.30259029599612,-163.6758618845796,32.877411417552324,262.74944763183595,257.3853205362956,22.899999618530273,50.3052105888748,0
0,2023-01-03,MMM,121.5199966430664,122.63999938964844,120.37000274658205,113.60126495361328,2612800.0,1.0,-1.0710663953650794,119.17288401480052,109.12604100351,49.19873444145093,-63.00785896530313,3.9718141210895097,115.35965016682944,113.02431399027506,22.899999618530273,50.3052105888748,0
0,2023-01-03,MRK,110.41000366210938,111.1999969482422,109.48999786376952,108.1148681640625,8062500.0,1.0,1.7659890840495225,109.56078837854751,104.77509495275127,64.74423534226042,60.56837580347885,12.999591252092957,106.18046798706057,99.99710121154786,22.899999618530273,50.3052105888748,0
0,2023-01-03,MSFT,243.0800018310547,245.75,237.3999938964844,237.03602600097656,25740000.0,1.0,-1.4203113829035203,254.28753403910991,229.35771589985492,48.15528190036956,-57.77761111332487,7.632141785280537,242.68437754313152,236.70466156005855,22.899999618530273,50.3052105888748,0
0,2023-01-03,NKE,118.5500030517578,119.48999786376952,117.44000244140624,116.81727600097656,8124800.0,1.0,3.4777765064088726,119.58987139010831,100.58142377590733,59.9941997248868,138.59950133290087,38.56350572884871,108.44718500773112,99.94121882120768,22.899999618530273,50.3052105888748,0
0,2023-01-03,PG,150.9499969482422,151.7100067138672,149.1199951171875,146.8897705078125,6447300.0,1.0,2.0374131108357005,149.16248237380324,144.39319084397022,60.76141736954516,32.695799980020844,10.731420606062098,145.2367731730143,136.66155459086102,22.899999618530273,50.3052105888748,0
0,2023-01-03,TRV,186.7100067138672,187.38999938964844,185.2400054931641,182.0962677001953,983400.0,1.0,1.3480267190699635,185.90255753510868,178.01474898344603,56.016138226072805,-27.23212159740216,0.7928086534214692,181.86507873535157,175.87819163004556,22.899999618530273,50.3052105888748,0
0,2023-01-03,UNH,525.1300048828125,525.6300048828125,512.1599731445312,508.9412841796875,3525600.0,1.0,-1.5502669068163186,538.6109651754143,506.18861063024974,46.9185333266017,-129.66603699073622,17.479094781110906,521.7607167561849,519.1442342122396,22.899999618530273,50.3052105888748,0
0,2023-01-03,V,209.27999877929688,212.3300018310547,206.16000366210935,205.3731231689453,4202800.0,1.0,-0.1570279224904709,212.32127165653387,200.2757864489349,51.830653502383,-22.991784597548985,13.28866111985691,207.6751744588216,200.72563883463545,22.899999618530273,50.3052105888748,0
0,2023-01-03,VZ,39.77000045776367,40.22999954223633,39.380001068115234,36.75505828857422,31330700.0,1.0,0.3834852227375833,36.53718741837063,33.0097627311655,56.561219826964255,162.86874195368142,34.88364400368891,34.98143641153971,34.47130559285482,22.899999618530273,50.3052105888748,0
0,2023-01-03,WBA,37.849998474121094,37.849998474121094,36.880001068115234,34.30513000488281,7377200.0,1.0,-0.497185957517047,38.86290654544308,33.77928591366336,45.903072606068505,-147.27438844762736,18.155538079344048,36.8737850189209,34.80845276514689,22.899999618530273,50.3052105888748,0
0,2023-01-03,WMT,47.51666641235352,47.9033317565918,47.36333465576172,47.14754104614258,17249700.0,1.0,-0.3321241424040622,49.537096495135046,45.84990301658371,50.88154261735914,-82.47128207366015,14.273346707233634,48.4125052134196,46.86770401000977,22.899999618530273,50.3052105888748,0
1,2023-01-04,AAPL,126.88999938964844,128.66000366210938,125.08000183105467,125.49749755859376,89113600.0,2.0,-4.757905915677696,147.4993904914573,121.06385718920676,40.03496696145728,-119.813334709204,35.98724893451264,138.30381469726564,141.1927958170573,22.010000228881836,76.07051728188198,1
1,2023-01-04,AMGN,263.010009765625,265.010009765625,261.0,253.5511932373047,1773800.0,2.0,-3.659275655756971,273.9841397319776,242.8741549457568,48.23206645652371,-80.90064714591594,19.06097834821123,263.3825612386068,259.0532549540202,22.010000228881836,76.07051728188198,1
1,2023-01-04,AXP,148.55999755859375,151.9600067138672,148.55999755859375,147.8682861328125,2620400.0,2.0,-1.1623195970286986,155.8137524011254,138.4906619665504,50.73099554671272,-18.049882708662935,0.9647198859382542,148.80795593261718,146.0226946512858,22.010000228881836,76.07051728188198,1
1,2023-01-04,BA,195.17999267578125,203.7599945068359,195.17999267578125,203.63999938964844,9746900.0,2.0,6.0983823113714095,200.1592248856686,174.55177364948764,66.08771137769241,192.27168708756307,52.881389384609015,183.8513336181641,167.5,22.010000228881836,76.07051728188198,1
1,2023-01-04,CAT,240.0,242.1300048828125,238.5500030517578,235.42735290527344,2387900.0,2.0,3.549503664178218,239.26631541744396,220.25204243167715,60.87335507970793,117.27919631750676,15.084873505334736,229.5894561767578,216.1963788350423,22.010000228881836,76.07051728188198,1
1,2023-01-04,CRM,141.22000122070312,141.85000610351562,137.6199951171875,139.58999633789062,14322600.0,2.0,-2.716592066806811,137.4595280184213,125.76047167640289,47.95331578089612,21.2732970792359,21.85753901516841,137.43333333333334,145.02816670735675,22.010000228881836,76.07051728188198,1
1,2023-01-04,CSCO,48.279998779296875,48.47999954223633,47.16999816894531,46.145355224609375,18339800.0,2.0,0.1153703113165178,47.7184883364999,44.828465246263775,54.810197308355185,-41.112494016047826,5.669571097173548,46.51160278320312,44.23016719818115,22.010000228881836,76.07051728188198,1
1,2023-01-04,CVX,170.9499969482422,174.2899932861328,170.85000610351562,163.8443145751953,7684500.0,2.0,-0.1517590874207428,171.5706445115014,158.58509279318608,49.44031378788783,-59.69502206889621,22.019546653953466,167.72675425211588,166.77336705525715,22.010000228881836,76.07051728188198,1
1,2023-01-04,DIS,90.0,92.75,89.36000061035156,91.68120574951172,14957200.0,2.0,-1.9483995359902335,96.0332559855601,82.82383172195942,47.502858293277136,-15.655297506937773,7.84302795561313,91.97158915201824,94.8601749420166,22.010000228881836,76.07051728188198,1
1,2023-01-04,GS,348.0299987792969,350.30999755859375,345.0799865722656,334.6471252441406,1881000.0,2.0,-4.791242635068102,354.38214002549597,321.49531969130095,49.147692198748906,-64.22099533586217,10.620243409906667,347.5992696126302,337.13912200927734,22.010000228881836,76.07051728188198,1
1,2023-01-04,HD,321.07000732421875,322.510009765625,316.3800048828125,309.2243347167969,3560900.0,2.0,1.1303327509176029,321.22352279245706,299.7764985698476,53.971901794896915,-27.868547519027626,3.63989490448915,310.5482869466146,295.3864903767904,22.010000228881836,76.07051728188198,1
1,2023-01-04,HON,208.5,211.2400054931641,207.32000732421875,204.3789978027344,3860300.0,2.0,0.6720418488003759,211.06403772899037,203.17806432179088,52.930187438599,-141.04617776933807,19.4184711370306,208.73663431803385,199.45359369913737,22.010000228881836,76.07051728188198,1
1,2023-01-04,IBM,142.07000732421875,143.6199951171875,141.3699951171875,134.62550354003906,3869200.0,2.0,-0.5090991760271208,142.76137766369624,128.67230458728034,53.3582646146051,-51.469549863701616,0.7947226659864288,137.04327087402345,131.0207763671875,22.010000228881836,76.07051728188198,1
1,2023-01-04,INTC,27.40999984741211,27.920000076293945,27.15999984741211,26.96962547302246,37665200.0,2.0,-0.5176810760193078,28.580965212786296,24.423901959454916,48.23803385423575,-18.58505245994093,5.367117633746787,27.212886810302734,26.992222849527995,22.010000228881836,76.07051728188198,1
1,2023-01-04,JNJ,178.88999938964844,180.19000244140625,178.47999572753906,173.50753784179688,9788800.0,2.0,0.8730654219317557,173.30868295023163,168.26794821431918,58.71701202965204,185.10855619899485,6.985352312832882,170.84579010009764,166.7589195251465,22.010000228881836,76.07051728188198,1
1,2023-01-04,JPM,135.99000549316406,137.67999267578125,135.57000732421875,131.6208038330078,11687600.0,2.0,0.8522051940913542,131.27204530290982,124.19949247785188,59.51599693076499,117.25059740382844,26.332322462598228,128.6888058980306,123.9995272318522,22.010000228881836,76.07051728188198,1
1,2023-01-04,KO,63.150001525878906,63.33000183105469,62.5099983215332,60.99563217163086,13387900.0,2.0,0.422491158779593,62.44240161194104,60.628793990475955,54.29979055197575,-40.10799953111334,3.4999215808848976,61.300987497965494,58.73113390604655,22.010000228881836,76.07051728188198,1
1,2023-01-04,MCD,266.25,266.54998779296875,262.8900146484375,257.0741882324219,2584100.0,2.0,-1.3011572955170436,269.0375920505009,253.640957143835,49.35513396813021,-111.74554106107242,21.623976799172468,262.5080190022787,257.91209564208987,22.010000228881836,76.07051728188198,1
1,2023-01-04,MMM,123.3499984741211,125.29000091552734,122.70999908447266,116.0871810913086,2769700.0,2.0,-0.7300688192134857,119.23093705340835,109.1162217600682,52.18182735170405,3.664111781886828,8.211894675709846,115.30986963907876,113.31610730489096,22.010000228881836,76.07051728188198,1
1,2023-01-04,MRK,112.31999969482422,112.61000061035156,111.23999786376952,109.02928161621094,8698600.0,2.0,1.744342253301241,109.798402721993,104.80928389299724,66.03722959902089,124.36587906224688,23.47433370694899,106.45725758870442,100.40334383646648,22.010000228881836,76.07051728188198,1
1,2023-01-04,MSFT,232.27999877929688,232.8699951171875,225.9600067138672,226.66729736328125,50623400.0,2.0,-2.2630591078564635,254.6443056187093,226.91334971576336,43.92496148273286,-196.1587689090411,14.542174902907169,242.28466796875,236.63075942993163,22.010000228881836,76.07051728188198,1
1,2023-01-04,NKE,119.95999908447266,122.2300033569336,119.52999877929688,119.23722839355467,8550700.0,2.0,3.7469578413500817,120.92840972977687,100.38302062910984,61.5342434381706,161.3514001737933,43.98133367249861,108.97552947998048,100.5038552602132,22.010000228881836,76.07051728188198,1
1,2023-01-04,PG,151.99000549316406,153.38999938964844,151.22999572753906,147.52940368652344,7313400.0,2.0,1.928271819462509,149.07533682133703,144.7846424267099,61.5918777086588,74.77595376589389,20.538797266150937,145.5488306681315,137.12731030782064,22.010000228881836,76.07051728188198,1
1,2023-01-04,TRV,187.6699981689453,189.02000427246097,186.67999267578125,182.2033233642578,1015300.0,2.0,1.2193834744464596,185.93684114698524,178.07251249071007,56.114835581599905,21.210401598731945,7.181567711757138,181.9812983194987,176.38302841186524,22.010000228881836,76.07051728188198,1
1,2023-01-04,UNH,518.6400146484375,518.6400146484375,500.6000061035156,495.065673828125,5070400.0,2.0,-3.3022606525731817,541.1295937621655,500.6730887329515,43.150297037553614,-211.70303492546333,29.942659526931635,520.9798899332683,519.1638839721679,22.010000228881836,76.07051728188198,1
1,2023-01-04,V,209.6199951171875,213.1999969482422,209.6199951171875,210.54234313964844,6606200.0,2.0,0.269791596219477,212.08779796116423,200.4033000612967,55.36935191993596,45.84710145945008,15.784485230071777,207.73492075602215,201.20740712483723,22.010000228881836,76.07051728188198,1
1,2023-01-04,VZ,40.540000915527344,41.41999816894531,40.2599983215332,37.68035125732422,28779500.0,2.0,0.5318255615868708,37.10536863386201,32.81352975786162,59.87053686935465,225.67966935825677,46.50177931243958,35.06022338867187,34.53665612538656,22.010000228881836,76.07051728188198,1
1,2023-01-04,WBA,37.599998474121094,37.95000076293945,36.97999954223633,34.58185958862305,7987000.0,2.0,-0.5248665006218118,38.67357680185635,33.62547257558505,47.06577761300103,-124.0240309328196,16.33919171583437,36.804295476277666,34.92106682459514,22.010000228881836,76.07051728188198,1
1,2023-01-04,WMT,47.80666732788086,48.01666641235352,47.356666564941406,47.20006561279297,13338300.0,2.0,-0.3071951702853184,49.192346960871006,45.95430335346005,51.08345840459295,-74.33681650605271,12.006894101251785,48.34787114461263,46.95352179209392,22.010000228881836,76.07051728188198,1
2,2023-01-05,AAPL,127.12999725341795,127.7699966430664,124.76000213623048,124.1666488647461,80962700.0,3.0,-4.8734913281317915,146.83182644971615,119.9546336638092,39.32580314910394,-117.41139766224735,36.68046386064635,137.5427121480306,140.94173062642415,22.459999084472656,50.1532945665745,2
2,2023-01-05,AMGN,264.07000732421875,268.0,262.5199890136719,255.9198455810547,2056000.0,3.0,-3.275965891262586,271.9145503057022,243.3680928217391,50.08542616476561,-59.84093252738601,7.41958205391874,262.70166575113933,259.6334208170573,22.459999084472656,50.1532945665745,2
2,2023-01-05,AXP,147.16000366210938,148.72000122070312,146.02000427246094,144.32974243164062,2505700.0,3.0,-1.1745789892775065,155.2109039971439,138.3310393622311,47.813225410110675,-64.72118944229598,8.297389233351186,148.61568145751954,146.18559239705402,22.459999084472656,50.1532945665745,2
2,2023-01-05,BA,201.72000122070312,204.9900054931641,200.77999877929688,204.9900054931641,6913300.0,3.0,6.741497709822539,203.00854260295873,174.3584572139358,66.57315436021106,205.6318438312223,54.267496983285966,184.91966705322267,168.71816685994466,22.459999084472656,50.1532945665745,2
2,2023-01-05,CAT,240.52999877929688,241.5399932861328,237.55999755859375,234.37388610839844,2355900.0,3.0,3.4231801583357253,239.44748556467903,221.24040048268424,60.07163710324849,91.68702918793224,11.581996511193193,229.85314432779947,217.21727879842123,22.459999084472656,50.1532945665745,2
2,2023-01-05,CRM,137.63999938964844,138.58999633789062,134.24000549316406,136.33999633789062,8493500.0,3.0,-2.2701457343470963,137.9479734521602,125.57902544920697,46.24635966241233,-4.740402579298614,11.222824825229813,137.14966634114583,144.8731666564941,22.459999084472656,50.1532945665745,2
2,2023-01-05,CSCO,47.4900016784668,47.4900016784668,46.7599983215332,45.49515151977539,17372100.0,3.0,0.0672362370795411,47.67343004311819,44.74495260153513,52.23935168300339,-102.22770808887866,0.9445583311821746,46.49987538655599,44.34833997090657,22.459999084472656,50.1532945665745,2
2,2023-01-05,CVX,171.5,176.19000244140625,171.24000549316406,166.79495239257812,6088200.0,3.0,-0.1358347499972296,171.7346264469913,158.72854799148527,51.503562251388104,-29.433135276561803,15.247335620418845,167.53639272054036,167.07963104248046,22.459999084472656,50.1532945665745,2
2,2023-01-05,DIS,91.66000366210938,92.4800033569336,90.51000213623048,91.62139129638672,11622600.0,3.0,-1.5552423061128025,95.9867012285675,82.83350598578797,47.449726910846245,-7.659710272495617,7.84302795561313,91.78353500366212,94.80635019938153,22.459999084472656,50.1532945665745,2
2,2023-01-05,GS,344.25,345.1400146484375,340.1400146484375,330.85498046875,1397800.0,3.0,-4.73220336330337,352.8369655588632,321.19737892355863,47.435918292456805,-80.90897921991764,18.487059373926705,346.5093526204427,337.8638219197591,22.459999084472656,50.1532945665745,2
2,2023-01-05,HD,317.8299865722656,318.0799865722656,313.2300109863281,305.10430908203125,2935100.0,3.0,0.786287452334534,321.2915787285398,299.5169448310305,52.15804885065527,-92.74898460732231,2.52304396815461,310.5674662272135,295.9459584554036,22.459999084472656,50.1532945665745,2
2,2023-01-05,HON,208.47999572753903,208.80999755859375,204.05999755859375,198.95912170410156,4057500.0,3.0,-0.0438620107799465,212.06261895874323,201.3309860827607,48.48503510825547,-219.42227011193353,28.88428636358339,208.34449615478516,199.995543162028,22.459999084472656,50.1532945665745,2
2,2023-01-05,IBM,142.44000244140625,142.5,140.00999450683594,133.21881103515625,2866600.0,3.0,-0.5522275923610493,142.33806220218733,128.49235466792985,51.474756460836865,-71.57974477316192,7.049520998285471,136.86798706054688,131.4101671854655,22.459999084472656,50.1532945665745,2
2,2023-01-05,INTC,27.440000534057617,27.780000686645508,27.3799991607666,26.852705001831055,33552600.0,3.0,-0.4214503109816867,28.437685808049313,24.465850034846195,47.837963436936754,-16.70594287338567,5.3671176337467665,27.168067296346027,27.035999965667724,22.459999084472656,50.1532945665745,2
2,2023-01-05,JNJ,179.02000427246094,179.99000549316406,178.41000366210938,172.22642517089844,6255300.0,3.0,0.8957077301832044,173.4544696234539,168.38223386775704,56.528780986325174,130.31549898717873,6.435318561019229,170.93665517171223,167.0706662495931,22.459999084472656,50.1532945665745,2
2,2023-01-05,JPM,135.66000366210938,135.7100067138672,133.6999969482422,131.5916290283203,8381300.0,3.0,1.022996383268378,131.87678930998777,124.05411813019776,59.47016730080062,65.86333179892713,14.177414339829411,128.79496027628582,124.50395126342774,22.459999084472656,50.1532945665745,2
2,2023-01-05,KO,62.599998474121094,62.79999923706055,62.08000183105469,60.29765319824219,9814700.0,3.0,0.2996442834607222,62.5382474695706,60.4127405370212,51.604632039828296,-116.7933913921824,3.718263802031304,61.31899223327637,58.86350809733073,22.459999084472656,50.1532945665745,2
2,2023-01-05,MCD,264.760009765625,264.760009765625,261.3800048828125,254.9058532714844,1945600.0,3.0,-1.5323919693146877,268.9513587279959,252.7927818970041,47.46594913285375,-134.27771102202837,26.20920055953137,262.15724894205727,258.37437006632484,22.459999084472656,50.1532945665745,2
2,2023-01-05,MMM,124.20999908447266,124.56999969482422,122.45999908447266,114.05577850341795,2606600.0,3.0,-0.6166348127815553,119.11364693830164,109.08324332048744,49.71405972482951,-19.93137710545707,6.948048169351123,115.16547571818032,113.5596799214681,22.459999084472656,50.1532945665745,2
2,2023-01-05,MRK,111.58999633789062,113.91000366210938,111.41999816894533,110.54681396484376,9578900.0,3.0,1.8285606529956624,110.26421178958972,104.87139840938488,68.0489612429609,169.31555512227033,31.591759180505186,106.74017817179362,100.78849258422852,22.459999084472656,50.1532945665745,2
2,2023-01-05,MSFT,227.1999969482422,227.5500030517578,221.7599945068359,219.94937133789065,39585600.0,3.0,-3.433444625353843,256.3116054789572,222.98927190141393,41.48250266860334,-231.14768146331863,20.93484238570939,241.63365478515624,236.5269442240397,22.459999084472656,50.1532945665745,2
2,2023-01-05,NKE,120.27999877929688,122.33999633789062,120.08000183105467,118.65684509277344,6046700.0,3.0,3.868856141411485,121.91641080291416,100.64336550323816,60.95209987385223,146.69097558670504,44.19252127507985,109.53650588989258,101.06450080871582,22.459999084472656,50.1532945665745,2
2,2023-01-05,PG,152.2100067138672,152.47999572753906,150.1300048828125,145.69773864746094,5373800.0,3.0,1.6746719234533032,148.93998836153344,145.02271763211888,57.95810237672705,27.69042770752018,11.93177363918965,145.74136149088542,137.57071762084962,22.459999084472656,50.1532945665745,2
2,2023-01-05,TRV,187.0500030517578,188.3000030517578,185.4499969482422,182.51470947265625,973500.0,3.0,1.1295384170843192,185.93549502395976,178.0721282670559,56.40915592283378,-11.884905306181372,0.7517567775261979,182.07594146728516,176.88337198893228,22.459999084472656,50.1532945665745,2
2,2023-01-05,UNH,501.010009765625,502.0899963378906,488.5,480.7975769042969,5497100.0,3.0,-5.775468491148729,545.0963756419405,491.8626087330595,39.75395620150041,-295.8132408967237,40.070395917722664,520.1411865234375,519.0433975219727,22.459999084472656,50.1532945665745,2
2,2023-01-05,V,213.8000030517578,214.16000366210935,210.4600067138672,209.0569305419922,5246000.0,3.0,0.4826253527037636,212.31415935582763,200.3779640572583,54.186023154590856,44.53125995812365,18.549841978757065,207.89303436279295,201.69159062703451,22.459999084472656,50.1532945665745,2
2,2023-01-05,VZ,41.20000076293945,41.95000076293945,40.81999969482422,38.202545166015625,29987200.0,3.0,0.6836424287679677,37.69569345997675,32.663862738143365,61.57937518943179,234.8779068638492,50.690417942334875,35.15427932739258,34.61422170003255,22.459999084472656,50.1532945665745,2
2,2023-01-05,WBA,35.90999984741211,36.18000030517578,34.29999923706055,32.460269927978516,19328200.0,3.0,-0.7098157708479391,38.83708345906852,32.96385419351937,40.21130333586054,-205.4250752188673,41.91777271031244,36.63825823465983,34.9782636642456,22.459999084472656,50.1532945665745,2
2,2023-01-05,WMT,47.81999969482422,48.043331146240234,47.54999923706055,47.039188385009766,13274400.0,3.0,-0.2969966357101938,48.95519057760289,45.99259079446742,50.42664652656117,-68.89136285548093,11.450959472520486,48.26784388224283,47.032515144348146,22.459999084472656,50.1532945665745,2
3,2023-01-06,AAPL,126.01000213623048,130.2899932861328,124.88999938964844,128.7352294921875,87754700.0,4.0,-4.54406615874143,146.04869188392186,119.613493022084,42.91661521991841,-88.86176941106169,25.26134537971383,136.8620567321777,140.79060529073078,21.1299991607666,26.402869010636508,3
3,2023-01-06,AMGN,270.0400085449219,276.82000732421875,269.0299987792969,263.91802978515625,2887800.0,4.0,-2.300287240220257,269.5563339635612,244.71360164434896,55.633785716376515,0.936572845523089,17.894881600321668,262.3228602091471,260.1359230041504,21.1299991607666,26.402869010636508,3
3,2023-01-06,AXP,147.74000549316406,150.42999267578125,145.47999572753906,148.01611328125,3077400.0,4.0,-0.8767289411927379,154.6689041564963,138.47232966918727,50.859142892184074,-35.880828862459865,1.590539405252497,148.48833262125652,146.41253916422525,21.1299991607666,26.402869010636508,3
3,2023-01-06,BA,205.3000030517578,213.0399932861328,203.5500030517578,213.0,11256400.0,4.0,7.807510786535289,207.37312832747492,173.64387148941964,69.27289769167199,243.02955842421525,62.07302968181164,186.26966705322263,170.07533340454103,21.1299991607666,26.402869010636508,3
3,2023-01-06,CAT,242.88999938964844,249.91000366210935,242.2400054931641,242.7429962158203,3945100.0,4.0,3.9528194696399055,241.36282725409856,221.26419606133115,63.97128051224263,208.80616710319487,30.65688739365044,230.23030700683591,218.36022338867187,21.1299991607666,26.402869010636508,3
3,2023-01-06,CRM,137.5800018310547,141.64999389648438,135.5500030517578,140.50999450683594,9145700.0,4.0,-1.5618458110015467,139.54149961680818,124.9884991624887,48.67150624914707,24.405059866625468,18.136854752060433,136.85833282470702,144.83883310953777,21.1299991607666,26.402869010636508,3
3,2023-01-06,CSCO,47.459999084472656,48.59000015258789,47.279998779296875,46.89261245727539,20823000.0,4.0,0.1402364960154756,47.72884929702794,44.74018184616053,56.74976742924415,-7.679454209377274,14.418411307630608,46.51033973693848,44.4947779973348,21.1299991607666,26.402869010636508,3
3,2023-01-06,CVX,177.02000427246094,179.38999938964844,175.6999969482422,168.0513153076172,7191200.0,4.0,-0.0215877602178977,172.02584493475783,158.8218586174883,52.35989457090728,24.46641467439204,4.77778906508877,167.2403798421224,167.4063621520996,21.1299991607666,26.402869010636508,3
3,2023-01-06,DIS,92.66000366210938,94.69000244140624,91.31999969482422,93.61489868164062,9828100.0,4.0,-1.0704633481986718,96.25753807879728,82.73909354351719,49.40095769866423,24.13604046493593,16.33926204955555,91.70744959513348,94.81997248331706,21.1299991607666,26.402869010636508,3
3,2023-01-06,GS,347.29998779296875,349.0,340.95001220703125,335.0128479003906,3097800.0,4.0,-4.300337547706647,351.65191223731483,321.24287841209923,49.43354690403225,-63.23242622677139,10.37283709029354,345.4413757324219,338.7586985270182,21.1299991607666,26.402869010636508,3
3,2023-01-06,HD,316.2900085449219,318.8500061035156,309.0,307.09661865234375,4022500.0,4.0,0.6667064296823355,321.26133918427615,299.2937877688488,52.949060379700185,-94.05395386175192,10.189318495658805,310.39349772135415,296.5317413330078,21.1299991607666,26.402869010636508,3
3,2023-01-06,HON,206.47000122070312,211.05999755859375,205.8699951171875,204.60281372070312,4056300.0,4.0,-0.154046446325907,211.9646028350045,201.1195738007377,52.75871620345875,-125.71140858893828,18.6052207342348,208.06912434895833,200.60363489786783,21.1299991607666,26.402869010636508,3
3,2023-01-06,IBM,142.3800048828125,144.25,141.5800018310547,135.66397094726562,3574000.0,4.0,-0.3846689786383024,141.9595019959628,128.533877215463,54.37101900978955,-31.628518848635235,1.4934021136409994,136.69805297851562,131.83953323364258,21.1299991607666,26.402869010636508,3
